,código,distrito,partido,votos,% votos,mandatos
411,20000,Beja,PTP,45.0,0.07,0.0
412,20000,Beja,R.I.R.,156.0,0.23,0.0
413,20000,Beja,VP,103.0,0.15,0.0
414,70000,Évora,A,0.0,0.0,0.0
415,70000,Évora,ADN,0.0,0.0,0.0
416,70000,Évora,B.E.,2628.0,3.33,0.0
417,70000,Évora,CDS-PP,896.0,1.14,0.0
418,70000,Évora,CH,7222.0,9.15,0.0
419,70000,Évora,E,56.0,0.07,0.0
420,70000,Évora,IL,1947.0,2.47,0.0
421,70000,Évora,JPP,0.0,0.0,0.0
422,70000,Évora,L,496.0,0.63,0.0
423,70000,Évora,MAS,77.0,0.1,0.0
424,70000,Évora,MPT,63.0,0.08,0.0
425,70000,Évora,NC,0.0,0.0,0.0
426,70000,Évora,PAN,665.0,0.84,0.0
427,70000,Évora,PCP-PEV,11494.0,14.56,0.0
428,70000,Évora,PCTP/MRPP,0.0,0.0,0.0
429,70000,Évora,PPD/PSD,16902.0,21.41,0.0
430,70000,Évora,PPD/PSD.CDS-PP,0.0,0.0,0.0
431,70000,Évora,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
432,70000,Évora,PPM,0.0,0.0,0.0
433,70000,Évora,PS,34693.0,43.95,2.0
434,70000,Évora,PTP,42.0,0.05,0.0
435,70000,Évora,R.I.R.,263.0,0.33,0.0
436,70000,Évora,VP,96.0,0.12,0.0
437,40000,Bragança,A,0.0,0.0,0.0
438,40000,Bragança,ADN,0.0,0.0,0.0
439,40000,Bragança,B.E.,1371.0,2.09,0.0
440,40000,Bragança,CDS-PP,1368.0,2.08,0.0
441,40000,Bragança,CH,5619.0,8.55,0.0
442,40000,Bragança,E,64.0,0.1,0.0
443,40000,Bragança,IL,1049.0,1.6,0.0
444,40000,Bragança,JPP,0.0,0.0,0.0
445,40000,Bragança,L,230.0,0.35,0.0
446,40000,Bragança,MAS,54.0,0.08,0.0
447,40000,Bragança,MPT,91.0,0.14,0.0
448,40000,Bragança,NC,0.0,0.0,0.0
449,40000,Bragança,PAN,397.0,0.6,0.0
450,40000,Bragança,PCP-PEV,892.0,1.36,0.0
451,40000,Bragança,PCTP/MRPP,0.0,0.0,0.0
452,40000,Bragança,PPD/PSD,26480.0,40.28,1.0
453,40000,Bragança,PPD/PSD.CDS-PP,0.0,0.0,0.0
454,40000,Bragança,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
455,40000,Bragança,PPM,0.0,0.0,0.0
456,40000,Bragança,PS,26495.0,40.3,1.0
457,40000,Bragança,PTP,0.0,0.0,0.0
458,40000,Bragança,R.I.R.,249.0,0.38,0.0
459,40000,Bragança,VP,0.0,0.0,0.0
460,900000,Fora da Europa,A,484.0,0.75,0.0
461,900000,Fora da Europa,ADN,648.0,1.01,0.0
462,900000,Fora da Europa,B.E.,1680.0,2.61,0.0
463,900000,Fora da Europa,CDS-PP,1381.0,2.14,0.0
464,900000,Fora da Europa,CH,6181.0,9.59,0.0
465,900000,Fora da Europa,E,199.0,0.31,0.0
466,900000,Fora da Europa,IL,2285.0,3.55,0.0
467,900000,Fora da Europa,JPP,0.0,0.0,0.0
468,900000,Fora da Europa,L,642.0,1.0,0.0
469,900000,Fora da Europa,MAS,72.0,0.11,0.0
470,900000,Fora da Europa,MPT,532.0,0.83,0.0
471,900000,Fora da Europa,NC,621.0,0.96,0.0
472,900000,Fora da Europa,PAN,2921.0,4.53,0.0
473,900000,Fora da Europa,PCP-PEV,908.0,1.41,0.0
474,900000,Fora da Europa,PCTP/MRPP,0.0,0.0,0.0
475,900000,Fora da Europa,PPD/PSD,24143.0,37.46,1.0
476,900000,Fora da Europa,PPD/PSD.CDS-PP,0.0,0.0,0.0
477,900000,Fora da Europa,PPD/PSD.CDS-PP.PPM,0.0,0.0,0.0
478,900000,Fora da Europa,PPM,0.0,0.0,0.0
479,900000,Fora da Europa,PS,19181.0,29.76,1.0
480,900000,Fora da Europa,PTP,0.0,0.0,0.0
481,900000,Fora da Europa,R.I.R.,287.0,0.45,0.0
482,900000,Fora da Europa,VP,319.0,0.5,0.0
483,800000,Europa,A,84.0,0.08,0.0
484,800000,Europa,ADN,262.0,0.24,0.0
485,800000,Europa,B.E.,2644.0,2.42,0.0
486,800000,Europa,CDS-PP,1155.0,1.06,0.0
487,800000,Europa,CH,7756.0,7.09,0.0
488,800000,Europa,E,78.0,0.07,0.0
