,código,distrito,partido,votos,% votos,mandatos
265,130000,Porto,PNR,740.0,0.07,0.0
266,130000,Porto,PPM,0.0,0.0,0.0
267,130000,Porto,PS,338084.0,30.33,13.0
268,130000,Porto,PTP,0.0,0.0,0.0
269,130000,Porto,R.I.R.,9163.0,0.82,0.0
270,130000,Porto,VP,1647.0,0.15,0.0
271,130000,Porto,brancos,14404.0,1.29,0.0
272,130000,Porto,nulos,11035.0,0.99,0.0
273,140000,Santarém,AD,68493.0,27.28,3.0
274,140000,Santarém,ADN,3505.0,1.4,0.0
275,140000,Santarém,B.E.,11204.0,4.46,0.0
276,140000,Santarém,CH,58554.0,23.32,3.0
277,140000,Santarém,IL,9492.0,3.78,0.0
278,140000,Santarém,JPP,0.0,0.0,0.0
279,140000,Santarém,L,6186.0,2.46,0.0
280,140000,Santarém,MPT.A,295.0,0.12,0.0
281,140000,Santarém,MRPP,0.0,0.0,0.0
282,140000,Santarém,NC,0.0,0.0,0.0
283,140000,Santarém,ND,463.0,0.18,0.0
284,140000,Santarém,PAN,3926.0,1.56,0.0
285,140000,Santarém,PCP-PEV,10343.0,4.12,0.0
286,140000,Santarém,PNR,363.0,0.14,0.0
287,140000,Santarém,PPM,0.0,0.0,0.0
288,140000,Santarém,PS,69915.0,27.85,3.0
289,140000,Santarém,PTP,0.0,0.0,0.0
290,140000,Santarém,R.I.R.,951.0,0.38,0.0
291,140000,Santarém,VP,567.0,0.23,0.0
292,140000,Santarém,brancos,3868.0,1.54,0.0
293,140000,Santarém,nulos,2939.0,1.17,0.0
294,150000,Setúbal,AD,86297.0,17.17,4.0
295,150000,Setúbal,ADN,7661.0,1.52,0.0
296,150000,Setúbal,B.E.,30161.0,6.0,1.0
297,150000,Setúbal,CH,102077.0,20.31,4.0
298,150000,Setúbal,IL,26941.0,5.36,1.0
299,150000,Setúbal,JPP,430.0,0.09,0.0
300,150000,Setúbal,L,21552.0,4.29,1.0
301,150000,Setúbal,MPT.A,438.0,0.09,0.0
302,150000,Setúbal,MRPP,2363.0,0.47,0.0
303,150000,Setúbal,NC,0.0,0.0,0.0
304,150000,Setúbal,ND,1235.0,0.25,0.0
305,150000,Setúbal,PAN,12856.0,2.56,0.0
306,150000,Setúbal,PCP-PEV,38841.0,7.73,1.0
307,150000,Setúbal,PNR,558.0,0.11,0.0
308,150000,Setúbal,PPM,0.0,0.0,0.0
309,150000,Setúbal,PS,157166.0,31.27,7.0
310,150000,Setúbal,PTP,393.0,0.08,0.0
311,150000,Setúbal,R.I.R.,1323.0,0.26,0.0
312,150000,Setúbal,VP,965.0,0.19,0.0
313,150000,Setúbal,brancos,6256.0,1.24,0.0
314,150000,Setúbal,nulos,5074.0,1.01,0.0
315,160000,Viana do Castelo,AD,49613.0,34.72,2.0
316,160000,Viana do Castelo,ADN,2263.0,1.58,0.0
317,160000,Viana do Castelo,B.E.,4926.0,3.45,0.0
318,160000,Viana do Castelo,CH,26635.0,18.64,1.0
319,160000,Viana do Castelo,IL,5106.0,3.57,0.0
320,160000,Viana do Castelo,JPP,0.0,0.0,0.0
321,160000,Viana do Castelo,L,2813.0,1.97,0.0
322,160000,Viana do Castelo,MPT.A,204.0,0.14,0.0
323,160000,Viana do Castelo,MRPP,0.0,0.0,0.0
324,160000,Viana do Castelo,NC,0.0,0.0,0.0
325,160000,Viana do Castelo,ND,706.0,0.49,0.0
326,160000,Viana do Castelo,PAN,2057.0,1.44,0.0
327,160000,Viana do Castelo,PCP-PEV,3106.0,2.17,0.0
328,160000,Viana do Castelo,PNR,147.0,0.1,0.0
329,160000,Viana do Castelo,PPM,0.0,0.0,0.0
330,160000,Viana do Castelo,PS,40237.0,28.15,2.0
331,160000,Viana do Castelo,PTP,0.0,0.0,0.0
332,160000,Viana do Castelo,R.I.R.,624.0,0.44,0.0
333,160000,Viana do Castelo,VP,255.0,0.18,0.0
334,160000,Viana do Castelo,brancos,2682.0,1.88,0.0
335,160000,Viana do Castelo,nulos,1539.0,1.08,0.0
336,170000,Vila Real,AD,46040.0,39.33,2.0
337,170000,Vila Real,ADN,2958.0,2.53,0.0
338,170000,Vila Real,B.E.,2865.0,2.45,0.0
339,170000,Vila Real,CH,20032.0,17.11,1.0
340,170000,Vila Real,IL,2378.0,2.03,0.0
341,170000,Vila Real,JPP,0.0,0.0,0.0
342,170000,Vila Real,L,1592.0,1.36,0.0
343,170000,Vila Real,MPT.A,0.0,0.0,0.0
344,170000,Vila Real,MRPP,0.0,0.0,0.0
345,170000,Vila Real,NC,0.0,0.0,0.0
346,170000,Vila Real,ND,278.0,0.24,0.0
347,170000,Vila Real,PAN,1062.0,0.91,0.0
348,170000,Vila Real,PCP-PEV,1599.0,1.37,0.0
349,170000,Vila Real,PNR,117.0,0.1,0.0
350,170000,Vila Real,PPM,0.0,0.0,0.0
351,170000,Vila Real,PS,34654.0,29.6,2.0
352,170000,Vila Real,PTP,0.0,0.0,0.0
353,170000,Vila Real,R.I.R.,319.0,0.27,0.0
354,170000,Vila Real,VP,122.0,0.1,0.0
355,170000,Vila Real,brancos,1494.0,1.28,0.0
356,170000,Vila Real,nulos,1546.0,1.32,0.0
357,180000,Viseu,AD,76927.0,36.36,3.0
358,180000,Viseu,ADN,6615.0,3.13,0.0
359,180000,Viseu,B.E.,5846.0,2.76,0.0
360,180000,Viseu,CH,41159.0,19.45,2.0
361,180000,Viseu,IL,5948.0,2.81,0.0
362,180000,Viseu,JPP,0.0,0.0,0.0
363,180000,Viseu,L,3566.0,1.69,0.0
364,180000,Viseu,MPT.A,179.0,0.08,0.0
365,180000,Viseu,MRPP,0.0,0.0,0.0
366,180000,Viseu,NC,0.0,0.0,0.0
367,180000,Viseu,ND,544.0,0.26,0.0
368,180000,Viseu,PAN,2554.0,1.21,0.0
369,180000,Viseu,PCP-PEV,2905.0,1.37,0.0
370,180000,Viseu,PNR,164.0,0.08,0.0
371,180000,Viseu,PPM,0.0,0.0,0.0
372,180000,Viseu,PS,58077.0,27.45,3.0
373,180000,Viseu,PTP,0.0,0.0,0.0
374,180000,Viseu,R.I.R.,831.0,0.39,0.0
375,180000,Viseu,VP,342.0,0.16,0.0
376,180000,Viseu,brancos,3302.0,1.56,0.0
377,180000,Viseu,nulos,2627.0,1.24,0.0
378,300000,Madeira,AD,52992.0,35.38,3.0
379,300000,Madeira,ADN,2348.0,1.57,0.0
380,300000,Madeira,B.E.,4404.0,2.94,0.0
381,300000,Madeira,CH,26296.0,17.56,1.0
382,300000,Madeira,IL,5827.0,3.89,0.0
383,300000,Madeira,JPP,14344.0,9.58,0.0
384,300000,Madeira,L,1864.0,1.24,0.0
385,300000,Madeira,MPT.A,228.0,0.15,0.0
